"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","pixels_per_unit","itrial","iblock","leftDots","rightDots","difference","selected_side","confidence_value","left_confidence","right_confidence","correct","threshold","block_num","advice_direction","block","trial","trialid","dotsLeft","dotsRight","dotsDiff","selectedSide_first","confidence_first","adviceCond","adviceChoice","adviceDir","selectedSide_second","confidence_second","adviceCorrect","attention_check_correct","target_button","top_prompt","bottom_prompt","top_response","bottom_response"
"1683.300000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","238","469329","0.0-52.0-2.0","30","female","","-1","-1","","","","right","68.75","50","68.75","true","38","","","","","","","","","","","","","","","","","","","","","",""
"1316","forcedAdvice","0","forced_advice_display","html-button-response","239","470647","0.0-52.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","240","471451","0.0-52.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"2475.800000000745","Confidence judgment (second response)","","confidence_second","html-keyboard-response","241","473930","0.0-52.0-6.0","30","female","","-1","-1","","","","right","88.5","50","88.5","true","38","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","242","473932","0.0-53.0","30","female","","","","","","","","","","","","","","","1","4","19","262","300","38","right","68.75","2","yes","right","right","88.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","243","474184","0.0-54.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=262, right=300, diff=38]","null","numerosity","html-keyboard-response","244","474691","0.0-54.0-1.0","30","female","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2336.2999999988824","Confidence judgement (first response)","","confidence_first","html-keyboard-response","245","477030","0.0-54.0-2.0","30","female","","-1","-1","","","","right","99","50","99","true","38","","","","","","","","","","","","","","","","","","","","","",""
"864","noAdvice","0","no_advice_display","html-button-response","246","477897","0.0-54.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","247","478700","0.0-54.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1928","Confidence judgment (second response)","","confidence_second","html-keyboard-response","248","480631","0.0-54.0-6.0","30","female","","-1","-1","","","","right","99","50","99","true","38","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","249","480633","0.0-55.0","30","female","","","","","","","","","","","","","","","1","5","20","262","300","38","right","99","3","yes","right","right","99","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","250","480990","0.0-56.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=262, right=300, diff=38]","null","numerosity","html-keyboard-response","251","481499","0.0-56.0-1.0","30","female","","-1","-1","262","300","38","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2695.4000000003725","Confidence judgement (first response)","","confidence_first","html-keyboard-response","252","484197","0.0-56.0-2.0","30","female","","-1","-1","","","","right","82.75","50","82.75","true","37","","","","","","","","","","","","","","","","","","","","","",""
"897","noAdvice","0","no_advice_display","html-button-response","253","485097","0.0-56.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","254","485900","0.0-56.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1010.3000000007451","Confidence judgment (second response)","","confidence_second","html-keyboard-response","255","486915","0.0-56.0-6.0","30","female","","-1","-1","","","","right","82.75","50","82.75","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","256","486917","0.0-57.0","30","female","","","","","","","","","","","","","","","1","6","21","262","300","38","right","82.75","3","yes","right","right","82.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","257","487138","0.0-58.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=263, right=300, diff=37]","null","numerosity","html-keyboard-response","258","487646","0.0-58.0-1.0","30","female","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1665.800000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","259","489314","0.0-58.0-2.0","30","female","","-1","-1","","","","right","97.75","50","97.75","true","37","","","","","","","","","","","","","","","","","","","","","",""
"1480","[advice choice Y,N]","0","advice_choice","html-button-response","260","490796","0.0-58.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","261","491600","0.0-58.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"844.8000000007451","Confidence judgment (second response)","","confidence_second","html-keyboard-response","262","492448","0.0-58.0-6.0","30","female","","-1","-1","","","","right","97.75","50","97.75","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","263","492450","0.0-59.0","30","female","","","","","","","","","","","","","","","1","7","22","263","300","37","right","97.75","1","yes","right","right","97.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","264","492701","0.0-60.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=263, right=300, diff=37]","null","numerosity","html-keyboard-response","265","493209","0.0-60.0-1.0","30","female","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2119.5999999996275","Confidence judgement (first response)","","confidence_first","html-keyboard-response","266","495332","0.0-60.0-2.0","30","female","","-1","-1","","","","right","97.5","50","97.5","true","37","","","","","","","","","","","","","","","","","","","","","",""
"1263","forcedAdvice","0","forced_advice_display","html-button-response","267","496597","0.0-60.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","268","497401","0.0-60.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"9959.900000000373","Confidence judgment (second response)","","confidence_second","html-keyboard-response","269","507364","0.0-60.0-6.0","30","female","","-1","-1","","","","left","53.5","53.5","50","false","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","270","507367","0.0-61.0","30","female","","","","","","","","","","","","","","","1","8","23","263","300","37","right","97.5","2","yes","left","left","53.5","false","","","","","",""
"1229","block message","0","block_message","html-button-response","271","508598","0.0-62.0","30","female","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","272","509072","0.0-63.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=263, right=300, diff=37]","null","numerosity","html-keyboard-response","273","509580","0.0-63.0-1.0","30","female","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1665.199999999255","Confidence judgement (first response)","","confidence_first","html-keyboard-response","274","511248","0.0-63.0-2.0","30","female","","-1","-1","","","","right","76","50","76","true","37","","","","","","","","","","","","","","","","","","","","","",""
"1197","[advice choice Y,N]","0","advice_choice","html-button-response","275","512448","0.0-63.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","276","513252","0.0-63.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"676.5999999996275","Confidence judgment (second response)","","confidence_second","html-keyboard-response","277","513932","0.0-63.0-6.0","30","female","","-1","-1","","","","right","76","50","76","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","278","513934","0.0-64.0","30","female","","","","","","","","","","","","","","","1","9","24","263","300","37","right","76","1","yes","right","right","76","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","279","514286","0.0-65.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=263, diff=37]","null","numerosity","html-keyboard-response","280","514794","0.0-65.0-1.0","30","female","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4900.9000000003725","Confidence judgement (first response)","","confidence_first","html-keyboard-response","281","519698","0.0-65.0-2.0","30","female","","-1","-1","","","","left","96.75","96.75","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"1181","[advice choice Y,N]","0","advice_choice","html-button-response","282","520881","0.0-65.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","283","521686","0.0-65.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"709.7000000011176","Confidence judgment (second response)","","confidence_second","html-keyboard-response","284","522399","0.0-65.0-6.0","30","female","","-1","-1","","","","left","96.75","96.75","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","285","522401","0.0-66.0","30","female","","","","","","","","","","","","","","","1","10","25","300","263","37","left","96.75","1","yes","left","left","96.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","286","522701","0.0-67.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=263, diff=37]","null","numerosity","html-keyboard-response","287","523209","0.0-67.0-1.0","30","female","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2053","Confidence judgement (first response)","","confidence_first","html-keyboard-response","288","525265","0.0-67.0-2.0","30","female","","-1","-1","","","","left","93.75","93.75","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"797","noAdvice","0","no_advice_display","html-button-response","289","526065","0.0-67.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","290","526868","0.0-67.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"810.5","Confidence judgment (second response)","","confidence_second","html-keyboard-response","291","527683","0.0-67.0-6.0","30","female","","-1","-1","","","","left","93.75","93.75","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","292","527685","0.0-68.0","30","female","","","","","","","","","","","","","","","1","11","26","300","263","37","left","93.75","3","yes","left","left","93.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","293","528061","0.0-69.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=263, diff=37]","null","numerosity","html-keyboard-response","294","528569","0.0-69.0-1.0","30","female","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1659.7999999988824","Confidence judgement (first response)","","confidence_first","html-keyboard-response","295","530232","0.0-69.0-2.0","30","female","","-1","-1","","","","left","97.5","97.5","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"914","[advice choice Y,N]","0","advice_choice","html-button-response","296","531148","0.0-69.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","297","531952","0.0-69.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"793.0999999996275","Confidence judgment (second response)","","confidence_second","html-keyboard-response","298","532749","0.0-69.0-6.0","30","female","","-1","-1","","","","left","97.5","97.5","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","299","532750","0.0-70.0","30","female","","","","","","","","","","","","","","","1","12","27","300","263","37","left","97.5","1","yes","left","left","97.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","300","533239","0.0-71.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=264, diff=36]","null","numerosity","html-keyboard-response","301","533748","0.0-71.0-1.0","30","female","","-1","-1","300","264","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3014.5","Confidence judgement (first response)","","confidence_first","html-keyboard-response","302","536766","0.0-71.0-2.0","30","female","","-1","-1","","","","left","98.75","98.75","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"763","forcedAdvice","0","forced_advice_display","html-button-response","303","537532","0.0-71.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","304","538335","0.0-71.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"977.3000000007451","Confidence judgment (second response)","","confidence_second","html-keyboard-response","305","539316","0.0-71.0-6.0","30","female","","-1","-1","","","","left","98.75","98.75","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","306","539318","0.0-72.0","30","female","","","","","","","","","","","","","","","1","13","28","300","264","36","left","98.75","2","yes","left","left","98.75","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","307","539589","0.0-73.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=264, diff=36]","null","numerosity","html-keyboard-response","308","540097","0.0-73.0-1.0","30","female","","-1","-1","300","264","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4149.299999998882","Confidence judgement (first response)","","confidence_first","html-keyboard-response","309","544250","0.0-73.0-2.0","30","female","","-1","-1","","","","left","97","97","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"780","noAdvice","0","no_advice_display","html-button-response","310","545032","0.0-73.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","311","545836","0.0-73.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"827.1999999992549","Confidence judgment (second response)","","confidence_second","html-keyboard-response","312","546666","0.0-73.0-6.0","30","female","","-1","-1","","","","left","97","97","50","true","36","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","313","546668","0.0-74.0","30","female","","","","","","","","","","","","","","","1","14","29","300","264","36","left","97","3","yes","left","left","97","true","","","","","",""
"1644","block message","0","block_message","html-button-response","314","548313","0.0-75.0","30","female","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","315","548740","0.0-76.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=264, right=300, diff=36]","null","numerosity","html-keyboard-response","316","549249","0.0-76.0-1.0","30","female","","-1","-1","264","300","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1947.9000000003725","Confidence judgement (first response)","","confidence_first","html-keyboard-response","317","551200","0.0-76.0-2.0","30","female","","-1","-1","","","","right","98","50","98","true","36","","","","","","","","","","","","","","","","","","","","","",""
"930","[advice choice Y,N]","0","advice_choice","html-button-response","318","552132","0.0-76.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","319","552935","0.0-76.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"811","Confidence judgment (second response)","","confidence_second","html-keyboard-response","320","553750","0.0-76.0-6.0","30","female","","-1","-1","","","","right","98","50","98","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","321","553752","0.0-77.0","30","female","","","","","","","","","","","","","","","2","0","30","264","300","36","right","98","1","yes","right","right","98","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","322","554077","0.0-78.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","323","554585","0.0-78.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3161","Confidence judgement (first response)","","confidence_first","html-keyboard-response","324","557749","0.0-78.0-2.0","30","female","","-1","-1","","","","left","53.25","53.25","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"897","noAdvice","0","no_advice_display","html-button-response","325","558649","0.0-78.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","326","559452","0.0-78.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1411.0999999996275","Confidence judgment (second response)","","confidence_second","html-keyboard-response","327","560867","0.0-78.0-6.0","30","female","","-1","-1","","","","left","53.25","53.25","50","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","328","560869","0.0-79.0","30","female","","","","","","","","","","","","","","","2","1","31","300","265","35","left","53.25","3","yes","right","left","53.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","329","561215","0.0-80.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","330","561723","0.0-80.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1623.800000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","331","563350","0.0-80.0-2.0","30","female","","-1","-1","","","","right","91","50","91","true","35","","","","","","","","","","","","","","","","","","","","","",""
"1281","forcedAdvice","0","forced_advice_display","html-button-response","332","564633","0.0-80.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","333","565437","0.0-80.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"725.4000000003725","Confidence judgment (second response)","","confidence_second","html-keyboard-response","334","566166","0.0-80.0-6.0","30","female","","-1","-1","","","","right","91","50","91","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","335","566168","0.0-81.0","30","female","","","","","","","","","","","","","","","2","2","32","265","300","35","right","91","2","yes","right","right","91","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","336","566375","0.0-82.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","337","566883","0.0-82.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3746.800000000745","Confidence judgement (first response)","","confidence_first","html-keyboard-response","338","570633","0.0-82.0-2.0","30","female","","-1","-1","","","","right","78.25","50","78.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"764","forcedAdvice","0","forced_advice_display","html-button-response","339","571399","0.0-82.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","340","572202","0.0-82.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"1861.5","Confidence judgment (second response)","","confidence_second","html-keyboard-response","341","574067","0.0-82.0-6.0","30","female","","-1","-1","","","","left","60.5","60.5","50","false","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","342","574070","0.0-83.0","30","female","","","","","","","","","","","","","","","2","3","33","265","300","35","right","78.25","2","yes","left","left","60.5","false","","","","","",""
"1179","block message","0","block_message","html-button-response","343","575250","0.0-84.0","30","female","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","344","575523","0.0-85.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=265, right=300, diff=35]","null","numerosity","html-keyboard-response","345","576032","0.0-85.0-1.0","30","female","","-1","-1","265","300","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2015.5","Confidence judgement (first response)","","confidence_first","html-keyboard-response","346","578050","0.0-85.0-2.0","30","female","","-1","-1","","","","right","96.25","50","96.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"781","forcedAdvice","0","forced_advice_display","html-button-response","347","578834","0.0-85.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","348","579638","0.0-85.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"708.7999999988824","Confidence judgment (second response)","","confidence_second","html-keyboard-response","349","580350","0.0-85.0-6.0","30","female","","-1","-1","","","","right","96.25","50","96.25","true","35","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","350","580353","0.0-86.0","30","female","","","","","","","","","","","","","","","2","4","34","265","300","35","right","96.25","2","yes","right","right","96.25","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","351","580712","0.0-87.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=265, diff=35]","null","numerosity","html-keyboard-response","352","581220","0.0-87.0-1.0","30","female","","-1","-1","300","265","35","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2693.2999999988824","Confidence judgement (first response)","","confidence_first","html-keyboard-response","353","583916","0.0-87.0-2.0","30","female","","-1","-1","","","","right","53.75","50","53.75","false","36","","","","","","","","","","","","","","","","","","","","","",""
"815","noAdvice","0","no_advice_display","html-button-response","354","584733","0.0-87.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","355","585536","0.0-87.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1527.5","Confidence judgment (second response)","","confidence_second","html-keyboard-response","356","587068","0.0-87.0-6.0","30","female","","-1","-1","","","","right","53.75","50","53.75","false","36","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","357","587070","0.0-88.0","30","female","","","","","","","","","","","","","","","2","5","35","300","265","35","right","53.75","3","yes","right","right","53.75","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","358","587541","0.0-89.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=264, diff=36]","null","numerosity","html-keyboard-response","359","588049","0.0-89.0-1.0","30","female","","-1","-1","300","264","36","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3432.39999999851","Confidence judgement (first response)","","confidence_first","html-keyboard-response","360","591484","0.0-89.0-2.0","30","female","","-1","-1","","","","right","98.25","50","98.25","false","37","","","","","","","","","","","","","","","","","","","","","",""
"765","noAdvice","0","no_advice_display","html-button-response","361","592251","0.0-89.0-5.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","blank","null","blank_screen","html-keyboard-response","362","593053","0.0-89.0-5.0-1.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"811.1000000014901","Confidence judgment (second response)","","confidence_second","html-keyboard-response","363","593868","0.0-89.0-6.0","30","female","","-1","-1","","","","right","98.25","50","98.25","false","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","364","593871","0.0-90.0","30","female","","","","","","","","","","","","","","","2","6","36","300","264","36","right","98.25","3","yes","right","right","98.25","false","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","365","594149","0.0-91.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=263, right=300, diff=37]","null","numerosity","html-keyboard-response","366","594657","0.0-91.0-1.0","30","female","","-1","-1","263","300","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3024.60000000149","Confidence judgement (first response)","","confidence_first","html-keyboard-response","367","597684","0.0-91.0-2.0","30","female","","-1","-1","","","","right","98.5","50","98.5","true","37","","","","","","","","","","","","","","","","","","","","","",""
"930","[advice choice Y,N]","0","advice_choice","html-button-response","368","598617","0.0-91.0-3.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: right]","null","show_advice","html-keyboard-response","369","599421","0.0-91.0-3.0-1.0-0.0","30","female","","-1","-1","","","","","","","","","","","right","","","","","","","","","","","","","","","","","","","",""
"659.1999999992549","Confidence judgment (second response)","","confidence_second","html-keyboard-response","370","600083","0.0-91.0-6.0","30","female","","-1","-1","","","","right","98.5","50","98.5","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","371","600086","0.0-92.0","30","female","","","","","","","","","","","","","","","2","7","37","263","300","37","right","98.5","1","yes","right","right","98.5","true","","","","","",""
"null","fixation","null","fixation","html-keyboard-response","372","600310","0.0-93.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[Dot display: left=300, right=263, diff=37]","null","numerosity","html-keyboard-response","373","600818","0.0-93.0-1.0","30","female","","-1","-1","300","263","37","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1696.7000000029802","Confidence judgement (first response)","","confidence_first","html-keyboard-response","374","602518","0.0-93.0-2.0","30","female","","-1","-1","","","","left","98.5","98.5","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"747","forcedAdvice","0","forced_advice_display","html-button-response","375","603267","0.0-93.0-4.0-0.0","30","female","","-1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","[advice: left]","null","show_advice","html-keyboard-response","376","604071","0.0-93.0-4.0-1.0","30","female","","-1","-1","","","","","","","","","","","left","","","","","","","","","","","","","","","","","","","",""
"726.1000000014901","Confidence judgment (second response)","","confidence_second","html-keyboard-response","377","604801","0.0-93.0-6.0","30","female","","-1","-1","","","","left","98.5","98.5","50","true","37","","","","","","","","","","","","","","","","","","","","","",""
"null","consolidated-trial-data","null","consolidated-trial-data","consolidated-trial-data","378","604803","0.0-94.0","30","female","","","","","","","","","","","","","","","2","8","38","300","263","37","left","98.5","2","yes","left","left","98.5","true","","","","","",""
"945","block message","0","block_message","html-button-response","379","605750","0.0-95.0","30","female","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","",""
